0.066560
0.068608
0.066496
0.067584
0.066560
0.066560
0.067584
0.067584
0.066560
0.068608
0.068576
0.066560
0.069312
0.067520
0.067776
0.067584
0.072704
0.066464
0.067584
0.068608
0.065536
0.066560
0.068320
0.067584
0.067392
0.067488
0.067296
0.068608
0.066560
0.067584
0.068576
0.067584
0.066560
0.067328
0.067552
0.067264
0.067584
0.067584
0.067584
0.067584
0.069568
0.066464
0.068608
0.067584
0.066560
0.068576
0.066560
0.066528
0.067584
0.066560
