0.705376
0.682880
0.726912
0.697984
0.691200
0.689856
0.700416
0.708576
0.681984
0.696320
0.697088
0.705536
0.719872
0.677888
0.678912
0.693248
0.687104
0.697984
0.690144
0.684032
0.695296
0.683648
0.706240
0.699008
0.690176
0.684032
0.700416
0.696000
0.685856
0.683008
0.695904
0.708608
0.719456
0.683008
0.687456
0.686080
0.713728
0.704384
0.687104
0.680896
0.694272
0.685696
0.752352
0.703136
0.692160
0.686080
0.690176
0.722944
0.707584
0.698176
