1.736704
1.733632
1.737728
1.739776
1.736704
1.761280
1.734656
1.738592
1.737696
1.736704
1.742784
1.737728
1.738496
1.738752
1.737728
1.734656
1.737728
1.742624
1.737568
1.734656
1.737728
1.736704
1.738752
1.737728
1.735680
1.738752
1.740800
1.737632
1.732320
1.736704
1.736640
1.745824
1.738720
1.738752
1.738752
1.737632
1.739776
1.735680
1.737696
1.741824
1.738752
1.740800
1.738752
1.738752
1.740704
1.739776
1.740800
1.737568
1.738752
1.740800
