0.038912
0.043264
0.035840
0.048096
0.033792
0.041984
0.038592
0.035584
0.036864
0.039744
0.038912
0.035616
0.036800
0.038656
0.038912
0.037632
0.038688
0.038912
0.037888
0.034784
0.038624
0.039936
0.038912
0.035840
0.039712
0.039936
0.035840
0.036864
0.037632
0.038912
0.036640
0.039936
0.038912
0.036864
0.072704
0.036736
0.040672
0.062464
0.035840
0.039936
0.040960
0.034816
0.037888
0.033792
0.038912
0.037888
0.039648
0.036864
0.036864
0.062464
